tt0040746	10	nm0000033	actor	\N	["Man Walking in Street After Opening Credits"]
tt0040746	11	nm0000033	director	\N	\N
tt0040897	1	nm0000007	actor	\N	["Fred C. Dobbs"]
tt0040897	2	nm0404158	actor	\N	["Howard"]
tt0040897	3	nm0392529	actor	\N	["Curtin"]
tt0040897	4	nm0071636	actor	\N	["Cody"]
tt0040897	5	nm0533692	actor	\N	["Pat McCormick"]
tt0040897	6	nm0066166	actor	\N	["Gold Hat"]
tt0040897	7	nm0815495	actor	\N	["Presidente"]
tt0040897	8	nm0232375	actor	\N	["El Jefe"]
tt0040897	9	nm0869064	actor	\N	["Pablo"]
tt0040897	10	nm0526058	actor	\N	["Pancho"]
tt0040897	11	nm0001379	director	\N	\N
tt0040897	15	nm0000070	composer	\N	\N
tt0041959	1	nm0000080	actor	\N	["Harry Lime"]
tt0041959	2	nm0001072	actor	\N	["Holly Martins"]
tt0041959	3	nm0885098	actress	\N	["Anna Schmidt"]
tt0041959	4	nm0002145	actor	\N	["Maj. Calloway"]
tt0041959	5	nm0405977	actor	\N	["Karl"]
tt0041959	6	nm0222074	actor	\N	["Baron Kurtz"]
tt0041959	7	nm0690691	actor	\N	["Dr. Winkel"]
tt0041959	8	nm0108040	actor	\N	["Popescu"]
tt0041959	9	nm0088177	actress	\N	["Anna's Landlady"]
tt0041959	10	nm0496866	actor	\N	["Sgt. Paine"]
tt0041959	11	nm0715346	director	\N	\N
tt0042192	1	nm0000012	actress	\N	["Margo"]
tt0042192	2	nm0000879	actress	\N	["Eve"]
tt0042192	3	nm0001695	actor	\N	["Addison DeWitt"]
tt0042192	4	nm0002141	actress	\N	["Karen"]
tt0042192	5	nm0581282	actor	\N	["Bill Simpson"]
tt0042192	6	nm0549280	actor	\N	["Lloyd Richards"]
tt0042192	7	nm0711855	actor	\N	["Max Fabian"]
tt0042192	8	nm0060845	actress	\N	["Phoebe"]
tt0042192	9	nm0000054	actress	\N	["Miss Casswell"]
tt0042192	10	nm0728812	actress	\N	["Birdie"]
tt0042192	11	nm0000581	director	\N	\N
tt0042192	14	nm0000055	composer	\N	\N
tt0042332	1	nm0940627	actress	\N	["Cinderella"]
tt0042332	2	nm0531763	actor	\N	["Jaq"]
tt0042332	3	nm0531763	actor	\N	["Gus"]
tt0042332	4	nm0531763	actor	\N	["Bruno"]
tt0042332	5	nm0041598	actress	\N	["Lady Tremaine"]
tt0042332	6	nm0271658	actress	\N	["Fairy Godmother"]
tt0042332	7	nm0238855	actress	\N	\N
tt0042332	8	nm0931521	actress	\N	["Drizella"]
tt0042332	9	nm0822492	actress	\N	\N
tt0042332	10	nm0887887	actor	\N	["King"]
tt0042332	11	nm0887887	actor	\N	["Grand Duke"]
tt0042332	12	nm0054036	actor	\N	["Doorman"]
tt0042332	13	nm0088520	actress	\N	["Anastasia"]
tt0042332	14	nm0314671	director	\N	\N
tt0042332	15	nm0414144	director	\N	\N
tt0042332	16	nm0527217	director	\N	\N
tt0042876	1	nm0001536	actor	\N	["Tajômaru"]
tt0042876	2	nm0477553	actress	\N	["Masako Kanazawa"]
tt0042876	3	nm0605270	actor	\N	["Takehiro Kanazawa"]
tt0042876	4	nm0793766	actor	\N	["Woodcutter"]
tt0042876	5	nm0156928	actor	\N	["Priest"]
tt0042876	6	nm0879918	actor	\N	["Commoner"]
tt0042876	7	nm0393352	actress	\N	["Medium"]
tt0042876	8	nm0441961	actor	\N	["Policeman"]
tt0042876	9	nm0000041	director	\N	\N
tt0042876	14	nm0370593	composer	\N	\N
tt0043014	1	nm0000034	actor	\N	["Joe Gillis"]
tt0043014	2	nm0841797	actress	\N	["Norma Desmond"]
